x1,x2,x3,target_1,target_2,target_3,dist,000,001,010,100,011,110,101,111
1.0,0.8,0.4,0,0,0,0.7745966692414834,0.0,0.11919,0.0,0.0,0.48003,0.0,0.08047,0.32031
0.4,1.0,1.0,0,0,0,0.8485281374238571,0.0,0.0,0.0,0.0,0.0,0.60207,0.0,0.39793
1.0,0.4,1.0,0,0,0,0.8485281374238571,0.0,0.0,0.0,0.0,0.0,0.0,0.59905,0.40095
1.0,1.0,0.4,0,0,0,0.8485281374238571,0.0,0.0,0.0,0.0,0.601,0.0,0.0,0.399
0.6,0.6,0.6,0,0,0,0.6000000000000001,0.06438,0.096,0.09538,0.09619,0.14315,0.14283,0.14493,0.21714
0.6,0.6,0.8,0,0,0,0.6733003292241386,0.03165,0.04903,0.04853,0.12756,0.07276,0.19082,0.1905,0.28915
0.6,0.8,0.6,0,0,0,0.6733003292241385,0.03239,0.04833,0.12814,0.04821,0.19051,0.19374,0.0719,0.28678
0.8,0.6,0.6,0,0,0,0.6733003292241385,0.03134,0.12718,0.04961,0.04889,0.19124,0.07201,0.1918,0.28793
0.6,0.6,1.0,0,0,0,0.7571877794400366,0.0,0.0,0.0,0.15863,0.0,0.23677,0.24222,0.36238
0.6,1.0,0.6,0,0,0,0.7571877794400366,0.0,0.0,0.16,0.0,0.24141,0.23958,0.0,0.35901
1.0,0.6,0.6,0,0,0,0.7571877794400366,0.0,0.16074,0.0,0.0,0.23999,0.0,0.2389,0.36037
